observation_id,vraie_espece,groupe_vrai,ensemble,taille,couvert
1013379139,4030,Commun,"[np.float64(4030.0), np.float64(3997.0), np.float64(3979.0), np.float64(3977.0), np.float64(4020.0), np.float64(4025.0)]",6,True
1001599142,21160,Commun,"[np.float64(21160.0), np.float64(21616.0), np.float64(21188.0)]",3,True
1006159145,7289,Rare,"[np.float64(7289.0), np.float64(51126.0)]",2,True
1014869148,33603,Rare,"[np.float64(33603.0), np.float64(33605.0), np.float64(33601.0)]",3,True
1008479148,56224,Commun,"[np.float64(56224.0), np.float64(56249.0)]",2,True
1013229149,10934,Commun,"[np.float64(10934.0), np.float64(10926.0)]",2,True
1003499149,9407,Commun,[np.float64(9407.0)],1,True
1014969149,50899,Rare,"[np.float64(50899.0), np.float64(50868.0), np.float64(50861.0), np.float64(50874.0)]",4,True
1018429150,9933,Rare,[np.float64(9933.0)],1,True
1013229150,35844,Commun,[np.float64(35844.0)],1,True
1003959150,7956,Commun,"[np.float64(7956.0), np.float64(7959.0), np.float64(7977.0)]",3,True
1005549151,6945,Rare,[np.float64(6945.0)],1,True
1012619151,32113,Rare,[np.float64(32113.0)],1,True
1015919151,27570,Commun,"[np.float64(27574.0), np.float64(27570.0), np.float64(44962.0)]",3,True
1007229152,3007,Commun,"[np.float64(3007.0), np.float64(15754.0), np.float64(15763.0), np.float64(37092.0)]",4,True
1008739152,56377,Commun,"[np.float64(56377.0), np.float64(56374.0)]",2,True
1012139152,3210,Rare,[np.float64(3210.0)],1,True
1019319154,38934,Rare,[np.float64(38934.0)],1,True
1003499154,4360,Rare,[np.float64(4360.0)],1,True
1006729157,3630,Rare,"[np.float64(3630.0), np.float64(3631.0)]",2,True
1015919157,29482,Commun,"[np.float64(29482.0), np.float64(29481.0), np.float64(29485.0)]",3,True
1019109158,27393,Commun,"[np.float64(27393.0), np.float64(27416.0), np.float64(27427.0), np.float64(27362.0), np.float64(27392.0), np.float64(27379.0), np.float64(10712.0)]",7,True
1001839158,17388,Rare,[np.float64(17388.0)],1,True
1007989159,17657,Rare,[np.float64(17657.0)],1,True
1009089159,46970,Rare,"[np.float64(46970.0), np.float64(46951.0), np.float64(46979.0), np.float64(44377.0), np.float64(40986.0)]",5,True
1016349160,55280,Commun,"[np.float64(55280.0), np.float64(55277.0), np.float64(55289.0), np.float64(55282.0), np.float64(55269.0), np.float64(42493.0), np.float64(373.0), np.float64(23813.0), np.float64(13731.0), np.float64(21816.0), np.float64(9886.0)]",11,True
1014839161,16991,Rare,[np.float64(16991.0)],1,True
1018759162,34672,Rare,[np.float64(34672.0)],1,True
1015919162,45303,Commun,[np.float64(45303.0)],1,True
1011149163,55911,Rare,[np.float64(55911.0)],1,True
1011789164,15920,Commun,[np.float64(15920.0)],1,True
1016909167,44260,Rare,[np.float64(44260.0)],1,True
1013579168,11950,Rare,"[np.float64(11950.0), np.float64(11939.0), np.float64(11928.0)]",3,True
1003529168,27328,Rare,"[np.float64(27328.0), np.float64(27428.0)]",2,True
1016639168,55192,Rare,[np.float64(55192.0)],1,True
1009609169,42601,Rare,"[np.float64(42601.0), np.float64(1792.0), np.float64(1791.0), np.float64(1847.0), np.float64(1802.0), np.float64(1857.0)]",6,True
1014999169,47638,Rare,"[np.float64(47638.0), np.float64(47678.0)]",2,True
1012089170,41378,Commun,"[np.float64(41378.0), np.float64(41335.0)]",2,True
1001839170,32029,Rare,"[np.float64(32029.0), np.float64(32044.0)]",2,True
1013559170,9066,Commun,"[np.float64(9066.0), np.float64(9088.0), np.float64(9087.0)]",3,True
1019129173,42669,Rare,"[np.float64(42669.0), np.float64(42599.0), np.float64(42705.0)]",3,True
1012339174,40986,Commun,"[np.float64(41018.0), np.float64(40986.0), np.float64(41035.0), np.float64(40963.0), np.float64(41019.0)]",5,True
1012869175,36931,Rare,"[np.float64(36931.0), np.float64(36940.0), np.float64(36949.0), np.float64(36950.0), np.float64(36913.0), np.float64(36947.0)]",6,True
1014839176,40950,Rare,"[np.float64(40950.0), np.float64(40935.0), np.float64(40919.0)]",3,True
1009609176,42966,Rare,[np.float64(42966.0)],1,True
1017959176,28772,Commun,"[np.float64(28772.0), np.float64(28803.0)]",2,True
1016639178,44908,Rare,"[np.float64(44908.0), np.float64(31777.0)]",2,True
1003019178,22954,Rare,"[np.float64(22954.0), np.float64(54935.0)]",2,True
1008739179,44377,Commun,[np.float64(44377.0)],1,True
1015049181,10879,Rare,[np.float64(10879.0)],1,True
1012619183,55568,Rare,"[np.float64(55568.0), np.float64(55552.0)]",2,True
1017279185,11929,Rare,"[np.float64(11929.0), np.float64(11965.0), np.float64(11947.0), np.float64(11930.0), np.float64(11924.0)]",5,True
1009559185,17983,Rare,[np.float64(17983.0)],1,True
1019379187,9828,Rare,[np.float64(9828.0)],1,True
1007269187,13581,Commun,"[np.float64(13581.0), np.float64(13589.0)]",2,True
1014379189,4052,Rare,"[np.float64(4052.0), np.float64(4057.0)]",2,True
1006329189,49779,Commun,"[np.float64(49779.0), np.float64(49782.0)]",2,True
1017939191,5466,Rare,"[np.float64(5466.0), np.float64(26528.0), np.float64(5409.0), np.float64(13613.0)]",4,True
1009609191,40815,Rare,"[np.float64(40815.0), np.float64(27457.0)]",2,True
1002649192,43299,Rare,"[np.float64(43355.0), np.float64(43377.0), np.float64(43299.0)]",3,True
1015769194,11047,Rare,[np.float64(11047.0)],1,True
1009959194,42692,Commun,"[np.float64(42627.0), np.float64(42717.0), np.float64(42649.0), np.float64(42692.0), np.float64(42690.0), np.float64(42651.0), np.float64(42689.0)]",7,True
1019159195,30851,Commun,"[np.float64(30851.0), np.float64(30872.0), np.float64(30860.0)]",3,True
1005739196,29485,Commun,"[np.float64(29485.0), np.float64(29481.0)]",2,True
1013079197,4053,Rare,"[np.float64(4053.0), np.float64(4057.0)]",2,True
1002929199,37102,Commun,"[np.float64(37102.0), np.float64(35844.0)]",2,True
1012619200,32251,Rare,"[np.float64(32251.0), np.float64(19486.0)]",2,True
1011879201,29718,Rare,[np.float64(29718.0)],1,True
1016169201,44436,Commun,"[np.float64(44424.0), np.float64(44431.0)]",2,False
1012619202,33823,Rare,[np.float64(33823.0)],1,True
1012599204,56460,Rare,"[np.float64(56460.0), np.float64(56400.0)]",2,True
1003239204,8939,Rare,"[np.float64(8939.0), np.float64(8952.0)]",2,True
1002929206,25775,Commun,[np.float64(25775.0)],1,True
1002799206,41257,Rare,"[np.float64(41257.0), np.float64(41256.0)]",2,True
1009559207,3161,Rare,[np.float64(3161.0)],1,True
1008589208,27125,Rare,"[np.float64(27130.0), np.float64(27134.0), np.float64(27123.0)]",3,False
1002929208,21041,Commun,"[np.float64(21041.0), np.float64(21048.0), np.float64(21733.0)]",3,True
1011699209,55925,Rare,[np.float64(55925.0)],1,True
1014749210,417,Rare,[np.float64(417.0)],1,True
1012619210,425,Rare,"[np.float64(425.0), np.float64(434.0), np.float64(424.0), np.float64(412.0)]",4,True
1003869210,21016,Commun,"[np.float64(21016.0), np.float64(21024.0)]",2,True
1012109211,50899,Rare,[np.float64(50899.0)],1,True
1017959212,55568,Rare,[np.float64(55568.0)],1,True
1003239212,26100,Rare,[np.float64(26100.0)],1,True
1012619212,30997,Rare,"[np.float64(30997.0), np.float64(5716.0)]",2,True
1009079212,25615,Commun,"[np.float64(25615.0), np.float64(25609.0), np.float64(25547.0)]",3,True
1012339213,53068,Rare,"[np.float64(53068.0), np.float64(29578.0), np.float64(29581.0), np.float64(33941.0)]",4,True
1003239213,26497,Commun,[np.float64(26497.0)],1,True
1012459214,39862,Rare,[np.float64(39862.0)],1,True
1016259214,44962,Commun,[np.float64(44962.0)],1,True
1012599215,32205,Rare,[np.float64(32205.0)],1,True
1012349215,53590,Rare,"[np.float64(43822.0), np.float64(53590.0), np.float64(5635.0)]",3,True
1012619216,52224,Rare,"[np.float64(52224.0), np.float64(22975.0), np.float64(52226.0), np.float64(15995.0)]",4,True
1016259216,46659,Commun,[np.float64(46659.0)],1,True
1009089217,48668,Rare,"[np.float64(48668.0), np.float64(48659.0)]",2,True
1004899217,35170,Commun,"[np.float64(35155.0), np.float64(35160.0), np.float64(35170.0)]",3,True
1006039218,39888,Rare,[np.float64(39888.0)],1,True
1016259218,8247,Rare,[np.float64(8247.0)],1,True
1008479218,50140,Rare,[np.float64(50140.0)],1,True
1010679218,46884,Commun,"[np.float64(46884.0), np.float64(46870.0), np.float64(29444.0), np.float64(47505.0), np.float64(39596.0), np.float64(45885.0), np.float64(21016.0)]",7,True
1004039219,36947,Commun,[np.float64(36947.0)],1,True
1012139220,19927,Rare,"[np.float64(19927.0), np.float64(48179.0), np.float64(31595.0)]",3,True
1013579221,49410,Rare,"[np.float64(49410.0), np.float64(49507.0), np.float64(16637.0), np.float64(49413.0)]",4,True
1012619221,49435,Commun,[np.float64(49435.0)],1,True
1002929223,10568,Rare,[np.float64(10568.0)],1,True
1012509224,47724,Rare,"[np.float64(47724.0), np.float64(47742.0), np.float64(47726.0), np.float64(47733.0), np.float64(47722.0)]",5,True
1016639226,12782,Rare,"[np.float64(12782.0), np.float64(12776.0), np.float64(12800.0), np.float64(12803.0), np.float64(12779.0)]",5,True
1004549226,28567,Rare,"[np.float64(51748.0), np.float64(17891.0)]",2,False
1019329227,40717,Commun,"[np.float64(40717.0), np.float64(29937.0), np.float64(3110.0), np.float64(29933.0), np.float64(52959.0), np.float64(26455.0), np.float64(27457.0)]",7,True
1003679227,42127,Rare,"[np.float64(42127.0), np.float64(42185.0), np.float64(42116.0), np.float64(42117.0)]",4,True
1003499228,37105,Commun,[np.float64(37105.0)],1,True
1003229229,2018,Rare,[np.float64(2018.0)],1,True
1015089230,43350,Rare,[np.float64(43350.0)],1,True
1015089231,23456,Rare,[np.float64(23456.0)],1,True
1012599232,55388,Rare,"[np.float64(55388.0), np.float64(40794.0), np.float64(14344.0), np.float64(11705.0), np.float64(40717.0), np.float64(25793.0)]",6,True
1013079234,2100,Rare,[np.float64(2100.0)],1,True
1002349234,30619,Commun,[np.float64(30619.0)],1,True
1008479234,50140,Rare,[np.float64(50140.0)],1,True
1012599236,47778,Rare,"[np.float64(47778.0), np.float64(37198.0), np.float64(47776.0)]",3,True
1012109238,15989,Commun,"[np.float64(15989.0), np.float64(15986.0), np.float64(15983.0), np.float64(15984.0)]",4,True
1012979238,41254,Commun,[np.float64(41254.0)],1,True
1008949238,31676,Rare,[np.float64(31676.0)],1,True
1017959238,55568,Rare,[np.float64(55568.0)],1,True
1012599240,23425,Commun,"[np.float64(23425.0), np.float64(23384.0), np.float64(23444.0), np.float64(23396.0), np.float64(10596.0), np.float64(55262.0)]",6,True
1018009241,22936,Rare,[np.float64(22936.0)],1,True
1016579244,44424,Rare,"[np.float64(44434.0), np.float64(44399.0), np.float64(44431.0), np.float64(44337.0), np.float64(44423.0), np.float64(34985.0), np.float64(46884.0), np.float64(412.0)]",8,False
1009559245,46967,Rare,"[np.float64(46967.0), np.float64(46879.0), np.float64(46905.0), np.float64(46860.0), np.float64(46982.0), np.float64(46909.0)]",6,True
1008709245,14215,Rare,"[np.float64(14224.0), np.float64(14215.0), np.float64(14240.0), np.float64(14190.0)]",4,True
1015089245,38426,Commun,[np.float64(38426.0)],1,True
1007679246,5550,Commun,"[np.float64(5550.0), np.float64(5552.0)]",2,True
1012599249,32205,Rare,[np.float64(32205.0)],1,True
1012009250,46954,Rare,"[np.float64(46860.0), np.float64(46954.0), np.float64(46902.0), np.float64(46987.0), np.float64(47001.0), np.float64(46892.0), np.float64(46937.0), np.float64(46884.0)]",8,True
1012619251,54911,Rare,"[np.float64(54911.0), np.float64(33213.0), np.float64(13864.0), np.float64(3608.0)]",4,True
1019129252,48141,Rare,"[np.float64(48141.0), np.float64(48147.0), np.float64(43516.0), np.float64(54418.0), np.float64(27288.0), np.float64(48150.0), np.float64(54411.0), np.float64(29933.0), np.float64(27457.0), np.float64(54417.0)]",10,True
1008399256,38426,Commun,[np.float64(38426.0)],1,True
1003959257,55679,Commun,"[np.float64(55679.0), np.float64(55658.0)]",2,True
1012619257,51443,Rare,[np.float64(51443.0)],1,True
1006729257,29869,Rare,[np.float64(29869.0)],1,True
1011679259,18740,Rare,"[np.float64(18740.0), np.float64(18754.0)]",2,True
1013779259,30989,Rare,"[np.float64(30985.0), np.float64(30989.0)]",2,True
1004089260,19619,Rare,"[np.float64(19619.0), np.float64(19624.0), np.float64(19617.0), np.float64(19612.0), np.float64(19614.0)]",5,True
1012339260,13733,Rare,"[np.float64(13733.0), np.float64(32707.0), np.float64(13731.0)]",3,True
1002709261,15784,Rare,"[np.float64(15784.0), np.float64(15790.0)]",2,True
1008589263,23813,Commun,[np.float64(23813.0)],1,True
1012619263,40717,Commun,"[np.float64(40717.0), np.float64(25793.0), np.float64(14344.0), np.float64(27457.0)]",4,True
1015089263,657,Commun,"[np.float64(657.0), np.float64(664.0), np.float64(666.0)]",3,True
1002929266,45885,Commun,"[np.float64(2854.0), np.float64(45885.0), np.float64(54180.0), np.float64(45886.0)]",4,True
1003959266,55679,Commun,[np.float64(10734.0)],1,False
1001999267,41496,Commun,[np.float64(41500.0)],1,False
1012999267,1982,Commun,[np.float64(1982.0)],1,True
1012619267,11840,Rare,[np.float64(11840.0)],1,True
1017959269,55568,Rare,"[np.float64(55568.0), np.float64(55552.0)]",2,True
1015089269,13589,Commun,"[np.float64(13589.0), np.float64(13581.0)]",2,True
1008709270,426,Commun,[np.float64(426.0)],1,True
1002929271,3007,Commun,[np.float64(3007.0)],1,True
1003959271,31919,Commun,"[np.float64(31919.0), np.float64(31920.0)]",2,True
1008479272,53070,Commun,"[np.float64(53070.0), np.float64(53071.0), np.float64(53072.0)]",3,True
1012109272,33909,Rare,[np.float64(33909.0)],1,True
1003609273,10774,Commun,[np.float64(10774.0)],1,True
1002929273,37102,Commun,[np.float64(37102.0)],1,True
1012599275,35646,Rare,[np.float64(35646.0)],1,True
1012619275,3805,Commun,[np.float64(3805.0)],1,True
1012599279,15371,Rare,"[np.float64(15371.0), np.float64(44042.0)]",2,True
1002709279,18544,Rare,"[np.float64(18544.0), np.float64(18540.0), np.float64(18547.0), np.float64(18541.0)]",4,True
1003849280,37094,Commun,[np.float64(37094.0)],1,True
1016639282,20441,Commun,"[np.float64(20441.0), np.float64(20454.0)]",2,True
1011209282,47401,Commun,"[np.float64(47401.0), np.float64(47395.0)]",2,True
1003719284,14224,Commun,"[np.float64(14224.0), np.float64(14190.0), np.float64(14215.0)]",3,True
1018539285,6999,Rare,"[np.float64(6999.0), np.float64(7002.0), np.float64(10102.0)]",3,True
1008589288,21160,Commun,[np.float64(21160.0)],1,True
1012619290,5290,Rare,"[np.float64(5290.0), np.float64(5283.0)]",2,True
1012349291,56415,Rare,"[np.float64(56505.0), np.float64(56503.0), np.float64(56539.0), np.float64(56450.0), np.float64(56415.0)]",5,True
1009569291,29233,Rare,[np.float64(29233.0)],1,True
1002709291,23317,Rare,"[np.float64(23316.0), np.float64(23317.0)]",2,True
1002189293,36947,Commun,"[np.float64(36947.0), np.float64(36932.0), np.float64(36913.0), np.float64(36950.0)]",4,True
1012439294,16683,Rare,"[np.float64(16683.0), np.float64(16679.0), np.float64(16696.0), np.float64(16687.0)]",4,True
1009959294,31278,Rare,[np.float64(31278.0)],1,True
1014109294,21551,Rare,"[np.float64(21456.0), np.float64(21551.0), np.float64(21290.0), np.float64(21474.0), np.float64(21452.0)]",5,True
1008589295,18815,Rare,"[np.float64(18824.0), np.float64(18817.0), np.float64(18815.0)]",3,True
1018399296,22987,Rare,"[np.float64(22987.0), np.float64(23045.0), np.float64(23057.0), np.float64(22990.0)]",4,True
1009559297,48189,Rare,"[np.float64(48189.0), np.float64(48168.0), np.float64(13870.0)]",3,True
1012619298,54768,Commun,"[np.float64(54735.0), np.float64(54768.0), np.float64(54765.0), np.float64(54744.0), np.float64(54758.0), np.float64(54751.0), np.float64(54727.0), np.float64(54796.0), np.float64(44636.0)]",9,True
1009609298,46008,Rare,"[np.float64(46008.0), np.float64(46050.0), np.float64(46075.0), np.float64(46069.0), np.float64(46020.0), np.float64(45996.0), np.float64(46065.0), np.float64(45993.0)]",8,True
1014889299,21041,Commun,[np.float64(21041.0)],1,True
1002929300,43299,Rare,"[np.float64(43355.0), np.float64(43377.0), np.float64(43323.0), np.float64(43299.0)]",4,True
1017959300,55568,Rare,"[np.float64(55568.0), np.float64(55552.0)]",2,True
1006259301,36913,Commun,"[np.float64(36913.0), np.float64(36947.0), np.float64(36932.0)]",3,True
1002929302,51355,Rare,[np.float64(51355.0)],1,True
1010129303,13572,Rare,"[np.float64(13572.0), np.float64(13583.0), np.float64(13577.0)]",3,True
1002349303,50899,Rare,[np.float64(50899.0)],1,True
1012339304,31066,Rare,"[np.float64(31066.0), np.float64(31064.0), np.float64(434.0), np.float64(41560.0), np.float64(426.0), np.float64(373.0), np.float64(28648.0)]",7,True
1009029306,40630,Commun,"[np.float64(40630.0), np.float64(40629.0), np.float64(40631.0)]",3,True
1001659306,35521,Rare,"[np.float64(35521.0), np.float64(35544.0)]",2,True
1001019307,41595,Rare,[np.float64(41595.0)],1,True
1008439308,657,Commun,[np.float64(657.0)],1,True
1012619309,4884,Rare,[np.float64(4884.0)],1,True
1017849309,20326,Rare,"[np.float64(20326.0), np.float64(2677.0), np.float64(20345.0), np.float64(20363.0), np.float64(20321.0), np.float64(5330.0)]",6,True
1014409310,39684,Rare,[np.float64(39684.0)],1,True
1012809310,2680,Rare,"[np.float64(2680.0), np.float64(2703.0)]",2,True
1012619312,5290,Rare,"[np.float64(5290.0), np.float64(5283.0)]",2,True
1003579313,44532,Commun,"[np.float64(51630.0), np.float64(10820.0)]",2,False
1008309313,4688,Rare,"[np.float64(4688.0), np.float64(49424.0)]",2,True
1008439314,9886,Commun,"[np.float64(9886.0), np.float64(9887.0), np.float64(9894.0), np.float64(9888.0), np.float64(37476.0)]",5,True
1009959314,25473,Rare,"[np.float64(25473.0), np.float64(25508.0), np.float64(25487.0), np.float64(25499.0)]",4,True
1017959314,9407,Commun,"[np.float64(9407.0), np.float64(9409.0)]",2,True
1008589315,23889,Commun,[np.float64(23889.0)],1,True
1008589316,31066,Rare,"[np.float64(31066.0), np.float64(31064.0)]",2,True
1002679318,17398,Rare,"[np.float64(17398.0), np.float64(17394.0)]",2,True
1003579319,53021,Commun,"[np.float64(52976.0), np.float64(52992.0), np.float64(53021.0)]",3,True
1009029320,40764,Rare,[np.float64(40764.0)],1,True
1003259320,21868,Rare,[np.float64(21868.0)],1,True
1017279321,49515,Rare,"[np.float64(49515.0), np.float64(49464.0), np.float64(49410.0)]",3,True
1003259322,10443,Rare,[np.float64(10443.0)],1,True
1013009322,32744,Rare,"[np.float64(32744.0), np.float64(32769.0)]",2,True
1012459322,7151,Rare,[np.float64(7151.0)],1,True
1012619323,12385,Rare,"[np.float64(12385.0), np.float64(12376.0)]",2,True
1007989323,497,Rare,"[np.float64(497.0), np.float64(499.0)]",2,True
1009589323,44636,Commun,[np.float64(22086.0)],1,False
1008439324,32380,Rare,[np.float64(32380.0)],1,True
1009749326,55663,Rare,"[np.float64(55663.0), np.float64(55624.0), np.float64(55688.0), np.float64(55668.0), np.float64(55684.0)]",5,True
1015909326,22502,Rare,[np.float64(22502.0)],1,True
1000979331,3290,Commun,[np.float64(3266.0)],1,False
1012619333,749,Rare,"[np.float64(749.0), np.float64(746.0), np.float64(745.0), np.float64(747.0)]",4,True
1013779334,13870,Commun,"[np.float64(13870.0), np.float64(13871.0)]",2,True
1003579335,23770,Commun,"[np.float64(23770.0), np.float64(23756.0), np.float64(23743.0)]",3,True
1011229336,3007,Commun,[np.float64(3007.0)],1,True
1012439337,29600,Rare,"[np.float64(29600.0), np.float64(30562.0), np.float64(49554.0)]",3,True
1011679337,23683,Rare,"[np.float64(23683.0), np.float64(23661.0), np.float64(23682.0)]",3,True
1008489337,33814,Rare,"[np.float64(33814.0), np.float64(33815.0), np.float64(12385.0), np.float64(12376.0)]",4,True
1013079338,56505,Rare,"[np.float64(56505.0), np.float64(56415.0), np.float64(56503.0), np.float64(56450.0), np.float64(56539.0)]",5,True
1003579338,6708,Commun,"[np.float64(6708.0), np.float64(6705.0), np.float64(6710.0)]",3,True
1003619339,36934,Rare,[np.float64(36934.0)],1,True
1012139340,9096,Rare,"[np.float64(9096.0), np.float64(8977.0)]",2,True
1017199340,54786,Rare,[np.float64(54786.0)],1,True
1015499341,10538,Rare,"[np.float64(10538.0), np.float64(10537.0)]",2,True
1017279342,18738,Rare,"[np.float64(18740.0), np.float64(18738.0), np.float64(18716.0)]",3,True
1003929342,41528,Commun,"[np.float64(41528.0), np.float64(41531.0)]",2,True
1017349343,38091,Rare,"[np.float64(38091.0), np.float64(38092.0)]",2,True
1003579343,7443,Commun,[np.float64(7443.0)],1,True
1003579344,50911,Rare,"[np.float64(50931.0), np.float64(50911.0), np.float64(14355.0)]",3,True
1013009344,5087,Rare,"[np.float64(5093.0), np.float64(5087.0), np.float64(5084.0), np.float64(37280.0)]",4,True
1011669345,21629,Rare,"[np.float64(21629.0), np.float64(21623.0), np.float64(21617.0)]",3,True
1008439346,4432,Commun,[np.float64(50976.0)],1,False
1012619347,23545,Rare,"[np.float64(23545.0), np.float64(23557.0), np.float64(23535.0)]",3,True
1003579348,26919,Commun,[np.float64(26919.0)],1,True
1012109348,41254,Commun,"[np.float64(41256.0), np.float64(41254.0)]",2,True
1003579349,14224,Commun,"[np.float64(14224.0), np.float64(14190.0)]",2,True
1003229349,22154,Rare,[np.float64(22155.0)],1,False
1008589349,21018,Rare,[np.float64(21022.0)],1,False
1012619352,5458,Rare,[np.float64(5458.0)],1,True
1011229352,29329,Rare,"[np.float64(29329.0), np.float64(29328.0)]",2,True
1001589352,35162,Commun,"[np.float64(35162.0), np.float64(35170.0)]",2,True
1013089354,56076,Rare,"[np.float64(56076.0), np.float64(56093.0)]",2,True
1012439354,29600,Rare,"[np.float64(29600.0), np.float64(49554.0), np.float64(29602.0)]",3,True
1009559354,27666,Commun,"[np.float64(27666.0), np.float64(27668.0)]",2,True
1003579355,23894,Commun,"[np.float64(23894.0), np.float64(23895.0)]",2,True
1003579356,31278,Rare,[np.float64(31278.0)],1,True
1012339357,409,Commun,"[np.float64(409.0), np.float64(44436.0), np.float64(373.0), np.float64(456.0), np.float64(44431.0)]",5,True
1013889358,41531,Rare,"[np.float64(41531.0), np.float64(41528.0)]",2,True
1012109359,29530,Commun,[np.float64(29530.0)],1,True
1011979359,44023,Rare,"[np.float64(44023.0), np.float64(44035.0), np.float64(44030.0), np.float64(11947.0)]",4,True
1011659360,46884,Commun,"[np.float64(46884.0), np.float64(46944.0), np.float64(46868.0), np.float64(46917.0), np.float64(46889.0), np.float64(46865.0)]",6,True
1018859361,15704,Commun,"[np.float64(15704.0), np.float64(15708.0), np.float64(15692.0), np.float64(51096.0)]",4,True
1012109362,41854,Rare,"[np.float64(41854.0), np.float64(41856.0)]",2,True
1019559363,38716,Rare,"[np.float64(38716.0), np.float64(40888.0)]",2,True
1010069363,42266,Rare,"[np.float64(42274.0), np.float64(42266.0), np.float64(42273.0)]",3,True
1014379363,23065,Rare,"[np.float64(23065.0), np.float64(23000.0)]",2,True
1008479364,4432,Commun,[np.float64(50976.0)],1,False
1003579364,25775,Commun,"[np.float64(25775.0), np.float64(25770.0), np.float64(25783.0), np.float64(25777.0)]",4,True
1012009366,4192,Rare,"[np.float64(4192.0), np.float64(4194.0), np.float64(4193.0)]",3,True
1008589367,21629,Rare,"[np.float64(21629.0), np.float64(21617.0), np.float64(21623.0)]",3,True
1017279368,55630,Rare,"[np.float64(55630.0), np.float64(55641.0)]",2,True
1013629370,42266,Rare,"[np.float64(42266.0), np.float64(42274.0), np.float64(42270.0)]",3,True
1003579370,50140,Rare,[np.float64(50140.0)],1,True
1012509371,2134,Rare,"[np.float64(2134.0), np.float64(2113.0), np.float64(2154.0)]",3,True
1014999372,47638,Rare,[np.float64(47638.0)],1,True
1012399372,49565,Commun,[np.float64(49565.0)],1,True
1003669373,14756,Rare,[np.float64(14756.0)],1,True
1007849373,11705,Commun,"[np.float64(11705.0), np.float64(11704.0)]",2,True
1013079376,15184,Rare,"[np.float64(15184.0), np.float64(15183.0)]",2,True
1012619378,32755,Rare,"[np.float64(32755.0), np.float64(32770.0), np.float64(32764.0)]",3,True
1012109380,44334,Rare,[np.float64(44334.0)],1,True
1012389380,32727,Rare,"[np.float64(32727.0), np.float64(43299.0), np.float64(43355.0), np.float64(28648.0), np.float64(43323.0), np.float64(13581.0), np.float64(46884.0), np.float64(43282.0)]",8,True
1008589380,11313,Commun,"[np.float64(11313.0), np.float64(52159.0)]",2,True
1011879381,38537,Rare,"[np.float64(38537.0), np.float64(38536.0)]",2,True
1009029382,10102,Commun,"[np.float64(10102.0), np.float64(10097.0), np.float64(10098.0)]",3,True
1012619383,36816,Rare,"[np.float64(36816.0), np.float64(36812.0), np.float64(36794.0), np.float64(36810.0)]",4,True
1012109385,40986,Commun,[np.float64(40986.0)],1,True
1006069385,37105,Commun,[np.float64(37105.0)],1,True
1003579388,40649,Rare,"[np.float64(40649.0), np.float64(40675.0), np.float64(40678.0), np.float64(40677.0)]",4,True
1019129388,23760,Rare,"[np.float64(23760.0), np.float64(23759.0), np.float64(23768.0)]",3,True
1003929389,36913,Commun,"[np.float64(36913.0), np.float64(36932.0), np.float64(36947.0), np.float64(36950.0)]",4,True
1008589391,20467,Rare,[np.float64(20467.0)],1,True
1012109392,38534,Rare,[np.float64(38535.0)],1,False
1003229392,9905,Commun,"[np.float64(9905.0), np.float64(9899.0)]",2,True
1010219393,51516,Rare,[np.float64(51516.0)],1,True
1002569393,7545,Rare,"[np.float64(7549.0), np.float64(7545.0), np.float64(7544.0), np.float64(7543.0)]",4,True
1016439394,29389,Rare,"[np.float64(14807.0), np.float64(36036.0), np.float64(14814.0), np.float64(14816.0), np.float64(14802.0), np.float64(36040.0)]",6,False
1011879394,54765,Commun,"[np.float64(54765.0), np.float64(54744.0)]",2,True
1001599395,20293,Rare,[np.float64(20264.0)],1,False
1004119395,53909,Rare,"[np.float64(53909.0), np.float64(53922.0)]",2,True
1013079395,15920,Commun,"[np.float64(15920.0), np.float64(15906.0)]",2,True
1003579396,1982,Commun,[np.float64(1982.0)],1,True
1003579398,23053,Rare,"[np.float64(23053.0), np.float64(22990.0)]",2,True
1002979399,11313,Commun,[np.float64(11313.0)],1,True
1003149400,13572,Rare,"[np.float64(13577.0), np.float64(13572.0)]",2,True
1003869400,39989,Rare,"[np.float64(39989.0), np.float64(39994.0)]",2,True
1009029400,9886,Commun,"[np.float64(9894.0), np.float64(2215.0), np.float64(9886.0)]",3,True
1010559402,28211,Rare,"[np.float64(28211.0), np.float64(28184.0)]",2,True
1015429402,1558,Rare,"[np.float64(1559.0), np.float64(1558.0)]",2,True
1012339403,14955,Rare,"[np.float64(14955.0), np.float64(26100.0), np.float64(26098.0), np.float64(28798.0), np.float64(28804.0), np.float64(14944.0), np.float64(28796.0), np.float64(28771.0), np.float64(28765.0)]",9,True
1012509405,39324,Rare,[np.float64(39324.0)],1,True
1004729405,55478,Rare,"[np.float64(55424.0), np.float64(55478.0), np.float64(55423.0), np.float64(55441.0)]",4,True
1003579407,1982,Commun,[np.float64(1982.0)],1,True
1013389407,55002,Rare,"[np.float64(55006.0), np.float64(55002.0), np.float64(8454.0), np.float64(5837.0), np.float64(7812.0), np.float64(5841.0), np.float64(7763.0), np.float64(7807.0), np.float64(40203.0), np.float64(15745.0)]",10,True
1011669409,30619,Commun,[np.float64(30619.0)],1,True
1013079410,56378,Rare,"[np.float64(56378.0), np.float64(56377.0)]",2,True
1018399411,11787,Rare,"[np.float64(11787.0), np.float64(9430.0)]",2,True
