observation_id,vraie_espece,ensemble,taille,couvert
1012607509,28789,[28789],1,True
1003637509,26006,"[26006, 26004]",2,True
1006467509,36075,"[36075, 36082]",2,True
1009947510,55134,[55134],1,True
1017547512,55298,[55298],1,True
1004897512,23894,"[23894, 27069]",2,True
1004067512,46563,[46563],1,True
1007987513,55280,"[55275, 55269, 55280]",3,True
1013097513,37480,[37480],1,True
1016297513,28198,[28198],1,True
1003637514,23894,[23894],1,True
1003407514,34001,[34001],1,True
1012607515,40030,[40030],1,True
1003347515,11924,"[11924, 11929]",2,True
1002327516,7166,[7166],1,True
1003917517,53909,"[53922, 53905]",2,False
1003637517,29482,"[29485, 29482, 29481]",3,True
1009887518,30991,"[30991, 30942]",2,True
1013097519,52515,[52515],1,True
1005247519,26329,"[26329, 26298]",2,True
1012207519,19846,[19919],1,False
1004077519,21886,[21886],1,True
1006467520,2620,"[2620, 2624]",2,True
1003917520,37897,[37897],1,True
1003327521,2475,[2492],1,False
1017097522,45536,[45536],1,True
1016337522,8338,"[8338, 8333]",2,True
1001787522,54417,[54417],1,True
1005137523,19861,"[19921, 19861]",2,True
1004897523,37480,[37480],1,True
1006467523,10636,[15080],1,False
1004117525,55679,[10734],1,False
1011797527,47733,"[47733, 47726]",2,True
1004117528,55058,"[55058, 55059]",2,True
1011067528,43269,[43269],1,True
1003637530,50910,[50930],1,False
1004937530,1251,[1251],1,True
1003917530,29473,[29473],1,True
1001957531,3004,[3004],1,True
1001607531,29485,"[29485, 29481]",2,True
1002327532,31774,[31816],1,False
1004937533,44377,[44377],1,True
1013097534,1982,[1982],1,True
1011417535,22787,"[22803, 22787]",2,True
1003917535,13271,[13271],1,True
1004887536,55679,[10734],1,False
1004897538,23813,[23813],1,True
1003637538,5083,[5083],1,True
1012607538,19344,"[19344, 19343]",2,True
1004887539,29766,"[29766, 29777]",2,True
1002577540,35855,[35855],1,True
1019587540,9827,[9828],1,False
1003637541,23894,[23894],1,True
1004887542,50385,[32107],1,False
1003917543,37005,[37005],1,True
1013867544,15679,[15679],1,True
1003977545,48998,[48998],1,True
1008477546,4432,[4432],1,True
1004937547,11863,[11863],1,True
1003637547,2151,[2151],1,True
1004897548,41254,[41254],1,True
1007227548,10102,"[10098, 10102]",2,True
1012537548,42490,"[42490, 42501]",2,True
1009897549,29787,[29787],1,True
1019587550,9828,[9828],1,True
1003947551,49480,[49480],1,True
1003807551,43334,[43334],1,True
1004097553,38225,[38225],1,True
1011787554,30409,[45027],1,False
1011817555,9002,[9002],1,True
1004897556,21341,[21341],1,True
1004887557,19491,[19491],1,True
1017437557,45885,[45885],1,True
1011067557,10568,"[10568, 29766]",2,True
1014877557,27570,[27570],1,True
1016507558,47275,"[47275, 47278, 47268]",3,True
1004117559,27570,[27570],1,True
1003917559,45010,[19928],1,False
1004937560,12255,"[12255, 12269]",2,True
1005137561,10102,"[10102, 10098]",2,True
1013067562,37089,[37089],1,True
1003777562,47201,[46135],1,False
1012897562,13284,[13284],1,True
1015667564,17564,[17564],1,True
1003917564,9905,"[9905, 9899]",2,True
1012537564,15679,[15679],1,True
1013067565,54782,[54782],1,True
1012607565,5087,"[5087, 5093]",2,True
1012707568,5468,[5468],1,True
1002597568,23486,[23486],1,True
1014807568,32212,[32212],1,True
1013067569,7763,[7763],1,True
1004527569,2154,[5847],1,False
1002157569,11705,"[11705, 11704]",2,True
1007987570,17132,[17132],1,True
1002337570,29773,[29773],1,True
1004937571,55225,[55225],1,True
1017477571,8594,[54265],1,False
1004897571,32080,[32080],1,True
1004897572,36349,"[36356, 33832]",2,False
1002597572,23492,[23492],1,True
1003747573,19761,"[19814, 19761]",2,True
1012867576,9828,[9828],1,True
1015667576,17398,[17398],1,True
1019587577,9828,[9828],1,True
1012217580,10934,[10934],1,True
1019927581,26318,[26318],1,True
1005247582,24341,[18457],1,False
1013747582,10775,[10775],1,True
1015667583,49854,[49854],1,True
1008737585,8454,[8454],1,True
1011747585,32766,[32766],1,True
1003997586,37094,[37094],1,True
1014897588,19491,[19491],1,True
1004117589,30583,"[30577, 30583]",2,True
1015667590,57294,[57274],1,False
1004097595,49565,[49565],1,True
1014197595,1812,[1812],1,True
1003777596,54765,"[54765, 54699, 54744]",3,True
1011627597,36947,"[36947, 36913]",2,True
1016757597,44636,[22086],1,False
1003457598,43323,[43323],1,True
1014807599,38426,[38426],1,True
1003727600,23053,[23053],1,True
1005357600,46659,[46659],1,True
1009437601,38222,"[38222, 38204]",2,True
1005247601,4193,[4193],1,True
1019317602,26751,[26751],1,True
1014897602,32248,"[32252, 32248]",2,True
1004077602,11840,[11840],1,True
1006047603,37092,[37092],1,True
1016507603,13731,"[13731, 13734]",2,True
1008747603,43282,[43282],1,True
1018147604,46589,"[46589, 46576]",2,True
1008477604,21816,[21816],1,True
1003327605,25775,[25775],1,True
1016737605,35161,[35161],1,True
1012727607,29787,[29787],1,True
1014807609,38387,[38387],1,True
1017177609,45885,"[45886, 130, 45885]",3,True
1017477609,20196,"[20196, 20208]",2,True
1003747610,29485,"[29481, 29485]",2,True
1002487610,31515,[31515],1,True
1009757611,49827,[49827],1,True
1004937611,32770,"[32770, 32759, 32755]",3,True
1018017611,13589,[13589],1,True
1015067612,46076,[46076],1,True
1004117613,30673,[30673],1,True
1016237614,41254,"[41254, 41259]",2,True
1007117615,17002,"[17002, 17004]",2,True
1003727615,29787,[29787],1,True
1004977617,33826,[33826],1,True
1011817617,54224,[40717],1,False
1003327617,3290,[3266],1,False
1016237618,28102,[28102],1,True
1009897619,37555,[37555],1,True
1012607621,16990,"[16990, 17001]",2,True
1016337622,33732,[33732],1,True
1004977622,40630,[40630],1,True
1013747623,44962,[44962],1,True
1011987624,12796,"[12796, 12776]",2,True
1004977625,41854,[41854],1,True
1003327625,43300,[43300],1,True
1003157626,8939,[8939],1,True
1010367627,8338,[8338],1,True
1009897628,48461,[48461],1,True
1019227630,5550,"[5550, 5552]",2,True
1012607631,18662,"[18662, 18664]",2,True
1011987633,43139,[43139],1,True
1004977633,11585,[11585],1,True
1014997634,28534,[28534],1,True
1012687635,5292,[5292],1,True
1008387637,41594,"[41594, 53738]",2,True
1016627640,7249,[7249],1,True
1013547641,27366,[27392],1,False
1003507642,3845,"[3845, 3834]",2,True
1014807643,56224,"[56249, 56224]",2,True
1009897644,25783,"[25779, 25783]",2,True
1003827645,3007,[3007],1,True
1003777645,3295,[3274],1,False
1004937647,28450,[28450],1,True
1003157647,8689,[8689],1,True
1011737647,44532,[44532],1,True
1004117647,52402,[52402],1,True
1014147647,6134,[6134],1,True
1011627647,23690,[23690],1,True
1003777650,10102,"[10102, 10097]",2,True
1004627651,27746,[27746],1,True
1004847653,42692,[42692],1,True
1003737653,26006,"[26004, 26006]",2,True
1006627653,25410,"[25410, 26528]",2,True
1009527654,31711,[31711],1,True
1003807655,56676,[56676],1,True
1004977655,52352,[52352],1,True
1012687656,5149,[5149],1,True
1003737657,54782,[54782],1,True
1011407658,26006,"[26006, 26004]",2,True
1003437658,28214,[28101],1,False
1012607658,34548,[46745],1,False
1011677659,497,[497],1,True
1003827660,36913,[36913],1,True
1017097660,8587,[8591],1,False
1005357661,2122,[2122],1,True
1019377661,15590,[15590],1,True
1009757661,22832,"[22832, 22830]",2,True
1003827663,55679,[10734],1,False
1003827664,32744,[32744],1,True
1004117664,43300,"[43300, 43337]",2,True
1001597664,4486,"[4486, 4485]",2,True
1004977664,45676,[45676],1,True
1001597666,13651,[13651],1,True
1004977667,30870,"[30870, 30814]",2,True
1003437670,28214,"[28138, 28214]",2,True
1001597670,56247,[56247],1,True
1016507670,44612,"[44612, 44592, 44704]",3,True
1004937671,29530,[29530],1,True
1003817672,36779,[36779],1,True
1017097672,8587,"[8591, 8590]",2,False
1004087676,9678,"[9678, 9554]",2,True
1003807676,10934,[10934],1,True
1003337679,35543,[35543],1,True
1017097681,8587,"[8591, 8590]",2,False
1005157682,47300,"[47300, 47302]",2,True
1003807683,29712,[41263],1,False
1019227683,27681,[27681],1,True
1016767684,35160,[35170],1,False
1009897686,35160,"[35160, 35170]",2,True
1005557691,26497,[26497],1,True
1003807693,7921,"[7921, 7920]",2,True
1017547695,43546,[43546],1,True
1004977696,50385,[32107],1,False
1018767696,31455,[31455],1,True
1017277698,44612,[44612],1,True
1010507698,10430,[10430],1,True
1005337698,11128,[11128],1,True
1009897698,21079,[21079],1,True
1016767699,29481,"[29481, 29485]",2,True
1011677699,4760,"[4760, 4806]",2,True
1014877704,21886,[21886],1,True
1005737705,31278,[31278],1,True
1004117705,17002,[17002],1,True
1014807706,29766,[29766],1,True
1008277707,53848,"[53848, 53841]",2,True
1019767707,3805,[3805],1,True
1014807710,54386,[54386],1,True
1011677710,7525,[7525],1,True
1006627710,25410,[25410],1,True
1009627711,35170,[35170],1,True
1017097714,17085,[17085],1,True
1018967716,358,[358],1,True
1004977716,32065,[49436],1,False
1004977717,17414,"[17414, 17419]",2,True
1009507718,21290,[21290],1,True
1016337719,44251,"[44251, 44250]",2,True
1014807722,44260,[44260],1,True
1004977722,7514,[7514],1,True
1009897723,47201,[47201],1,True
1004087723,45715,[28740],1,False
1004977723,1251,[1251],1,True
1004977724,47275,[47275],1,True
1002597724,23705,[23705],1,True
1013527725,36543,"[36543, 36541]",2,True
1009527725,9113,[9113],1,True
1013567726,16626,[16626],1,True
1004977726,49460,"[49460, 49477]",2,True
1002797727,425,"[434, 425, 376]",3,True
1009427730,46597,"[46597, 46574]",2,True
1017667731,46008,"[46050, 46008, 45993]",3,True
1004977732,43355,[43355],1,True
1003507732,35855,[35855],1,True
1004977733,1558,[1558],1,True
1009587734,49545,[49545],1,True
1017097734,17085,[17085],1,True
1013057734,33448,[33448],1,True
1013347735,22916,[22916],1,True
1009617735,31066,[31066],1,True
1017107736,26529,[26529],1,True
1003787737,3007,[3007],1,True
1002797739,29869,[29869],1,True
1004937740,25346,"[25344, 25346]",2,True
1020047742,13524,[13524],1,True
1014807743,23456,[23456],1,True
1004977743,22981,"[22981, 22982]",2,True
1011627743,3007,[3007],1,True
1013697744,37102,[37102],1,True
1004937745,1627,[1627],1,True
1011817747,49374,[49374],1,True
1014827748,21041,[21041],1,True
1003477748,22699,[22699],1,True
1004977749,27653,[27653],1,True
1002217750,12385,[6134],1,False
1012757751,23445,[23445],1,True
1005367751,39888,[39896],1,False
1010387753,47401,[47401],1,True
1004977753,55568,[55568],1,True
1012607753,27,[27],1,True
1004937758,49779,[49779],1,True
1014877760,11330,[11351],1,False
1016697761,34600,[34600],1,True
1005517762,43045,"[43045, 42949]",2,True
1009897762,43042,[43042],1,True
1013567763,7151,[7151],1,True
1017097765,17085,[17085],1,True
1008737768,22542,[22542],1,True
1011817768,30811,[30811],1,True
1011547768,3979,[3979],1,True
1009527771,16626,[16626],1,True
1003407772,44636,[22086],1,False
1006627772,25410,[25410],1,True
1009897773,12229,[12229],1,True
1012607775,16990,[16990],1,True
1002747778,52843,"[52843, 52841, 52848]",3,True
1004977778,28788,[28788],1,True
1008737778,26919,[26919],1,True
1008477778,13589,[13589],1,True
1011997779,42545,[42545],1,True
1013567780,28788,"[28788, 28772]",2,True
1009427781,22987,"[22987, 23045]",2,True
1009897781,37623,[37623],1,True
1014877782,22339,[22339],1,True
1004977785,45010,[45010],1,True
1014587786,25305,[56137],1,False
1012087788,37289,"[37289, 37275]",2,True
1009697789,35521,[35521],1,True
1009507789,50463,"[50807, 50463]",2,True
1010507789,40649,[40649],1,True
1008477790,13589,[13589],1,True
1011997791,32521,"[32521, 32552]",2,True
1019547793,36836,[36836],1,True
1008637793,34571,[34571],1,True
1013567793,3007,[3007],1,True
1004937795,30634,[30634],1,True
1004487797,33814,"[33814, 33815]",2,True
1004937797,28450,"[53210, 28450]",2,True
1004977799,15177,"[15181, 15183]",2,False
1008407800,655,[655],1,True
1009507800,51634,[51634],1,True
1004087803,47965,[47960],1,False
1009167804,30583,"[23813, 52181]",2,False
1012987804,28138,"[28138, 28165]",2,True
1009427804,28648,[28648],1,True
1018967807,43822,"[43822, 5636]",2,True
1003817807,23813,[23813],1,True
1004747807,34571,[34571],1,True
1012987808,27570,[27570],1,True
1004977808,51793,[51793],1,True
1011817809,3805,"[3805, 3800]",2,True
1005277809,6708,"[6708, 6710, 6705]",3,True
1000827810,9002,[9002],1,True
1004977812,52373,"[52373, 54935, 52376]",3,True
1015407812,12796,[12796],1,True
1005347813,34590,[34590],1,True
1003477814,11037,"[11037, 11039]",2,True
1006627816,41259,"[41259, 47850, 41254, 41256]",4,True
1016097816,12229,[12229],1,True
1002597816,26697,[26697],1,True
1019687816,14394,[14394],1,True
1004977817,29575,"[29575, 44958]",2,True
1014807817,39329,[39329],1,True
1018847818,29076,[29076],1,True
1002197818,49306,"[49307, 49302]",2,False
1012987819,28772,[28772],1,True
1003497820,412,[412],1,True
1000997820,8836,[8836],1,True
1003817822,26329,[26318],1,False
1002597822,27393,"[27393, 27379, 27404]",3,True
1012867822,40815,[40815],1,True
1016727822,56187,[56187],1,True
1009507824,44636,[44613],1,False
1004937826,47846,[47846],1,True
1016097826,4147,[4143],1,False
1010077829,11069,"[3668, 35416, 11064, 11069]",4,True
1008407829,657,[657],1,True
1007277830,23889,[23889],1,True
1009897830,3290,[3266],1,False
1017377832,2391,[2391],1,True
1009897832,28491,"[28491, 48735]",2,True
1002197833,35646,[35646],1,True
1017307833,55298,"[55298, 55294]",2,True
1005277833,4486,"[4486, 4485]",2,True
1005227835,12229,[12229],1,True
1005277835,38222,"[38222, 38224]",2,True
1018017836,35162,[35162],1,True
1012437837,44962,"[44962, 41254]",2,True
1013057838,1982,[1982],1,True
1014367840,15995,[15995],1,True
1002197840,2134,"[2134, 2154]",2,True
1002597840,28772,[28772],1,True
1003677840,21022,[21022],1,True
1009507841,9304,[9304],1,True
1002197844,18662,[18662],1,True
1005277845,47735,"[47735, 47726]",2,True
1013567846,36604,[36604],1,True
1012867847,20072,"[20072, 20075]",2,True
1008407847,38426,[38426],1,True
1012467847,35513,"[35513, 35538]",2,True
1014807847,4226,[4226],1,True
1008727848,32248,"[32248, 32252]",2,True
1004097849,51493,[51493],1,True
1004357850,21160,"[21160, 21410]",2,True
1014167851,47649,[47649],1,True
1018537852,10097,[10102],1,False
1004977852,47270,[47270],1,True
1020047852,9300,[9300],1,True
1009897852,7443,[7443],1,True
1019047853,4294,[4294],1,True
1012987853,42188,[42129],1,False
1001607855,155,"[155, 190]",2,True
1003577858,26526,[26526],1,True
1009657859,56383,[56383],1,True
1017377860,23629,[23629],1,True
1004057860,7166,[7166],1,True
1012747860,55918,[55918],1,True
1012467861,56469,[56469],1,True
1004057862,7157,[7157],1,True
1012987863,43042,[43042],1,True
1003677863,5698,[5698],1,True
1012607863,33814,[33814],1,True
1011517865,35844,[35844],1,True
1003787865,6853,[6853],1,True
1004057866,29530,[29530],1,True
1018167867,38777,[38778],1,False
1008777869,44904,[44904],1,True
1003827869,1982,[1982],1,True
1009897870,44636,[22086],1,False
1004937870,33820,[33820],1,True
1009897871,17132,[17132],1,True
1017057872,50941,[50941],1,True
1004937872,33820,[33820],1,True
1005277873,22409,[22409],1,True
1005357874,5270,[5270],1,True
1013237874,41496,[41496],1,True
1003827874,47186,[47186],1,True
1004357874,9025,[9025],1,True
1011737874,44636,[44636],1,True
1019587874,40203,[40203],1,True
1003987876,10774,[10769],1,False
1009657876,18117,"[18117, 18098]",2,True
1012607877,412,[412],1,True
1012617879,42545,[42545],1,True
1005277880,22409,[22409],1,True
1007967880,41498,"[41498, 41518]",2,True
1005277881,22409,[22409],1,True
1012617885,39954,[39954],1,True
1007257885,32248,[32248],1,True
1003687886,28214,"[28214, 28138]",2,True
1012467886,3587,[3587],1,True
1018847886,26224,[26224],1,True
1014877886,30870,"[30870, 30814]",2,True
1013057886,3284,[3284],1,True
1014807890,11704,"[11706, 11704]",2,True
1002437890,22975,[22975],1,True
1010507890,10430,[10430],1,True
1016507890,29666,[29666],1,True
1004977892,52352,[52352],1,True
1008277892,44051,[44051],1,True
1008277893,43355,[43355],1,True
1003787894,8689,[8689],1,True
1007967895,24939,[24939],1,True
1014267899,25473,"[25473, 25508]",2,True
1019317900,23000,"[23000, 23065]",2,True
1016457900,29481,"[29481, 29485]",2,True
1016147900,38426,[38426],1,True
1016747900,9462,"[9462, 9739]",2,True
1004977900,29530,[29530],1,True
1004057900,44051,[44051],1,True
1017267902,31489,[31489],1,True
1009897902,3290,"[3290, 3293]",2,True
1005267902,56327,[56327],1,True
1004057903,41256,[41256],1,True
1003577903,26497,"[26497, 26495]",2,True
1013567903,10774,[10774],1,True
1014807904,55623,[55623],1,True
1005277904,11313,[11313],1,True
1009897906,55192,[55192],1,True
1014807907,31711,[31711],1,True
1004747908,31662,[31662],1,True
1017607909,26978,"[26978, 35162]",2,True
1005267909,56327,[56327],1,True
1014167909,4613,[4613],1,True
1009897910,13271,[13271],1,True
1005267910,56052,"[56152, 56052, 56116]",3,True
1012617911,19555,[19555],1,True
1012527912,41378,"[41378, 41335]",2,True
1003787914,7157,[7157],1,True
1012347914,6999,[np.int64(53905)],1,False
1009897914,1982,[1982],1,True
1014877914,13711,[13711],1,True
1003687915,41494,[41494],1,True
1004977916,51355,[51355],1,True
1013057917,15177,[15177],1,True
1005267917,53857,[53857],1,True
1012527918,21022,[21022],1,True
1012617918,12751,[12751],1,True
1003817918,30945,[30945],1,True
1003787919,56377,[56377],1,True
1005267919,4749,[4764],1,False
1014877919,19473,[19473],1,True
1016147920,36812,[36812],1,True
1003687920,358,"[358, 362]",2,True
1004977921,45010,[45010],1,True
1011677921,48736,[48736],1,True
1003787921,6708,"[6705, 6708]",2,True
1011997922,9828,[9828],1,True
1004747922,46008,"[46075, 46008]",2,True
1008277922,655,[655],1,True
1004057922,6754,[6802],1,False
1016147924,9088,[9088],1,True
1004977924,56614,[56614],1,True
1011207926,483,[483],1,True
1008737926,12779,"[12779, 12801]",2,True
1016147926,53070,[53070],1,True
1005267926,54768,[54768],1,True
1002597927,35538,"[35538, 35513]",2,True
1009917927,47275,[47275],1,True
1007287927,42213,[42213],1,True
1019687927,28789,[28789],1,True
1005267928,31774,[31774],1,True
1019047928,44599,"[44599, 26748]",2,True
1012617928,8263,[8263],1,True
1004747931,13589,[13589],1,True
1014877931,47270,[47270],1,True
1003817933,39989,[39989],1,True
1018767933,41018,[41018],1,True
1017587934,15696,[15696],1,True
1000877934,56224,[45769],1,False
1004977935,11313,[11313],1,True
1013777936,31777,[31777],1,True
1005267937,31774,"[31774, 31808]",2,True
1008737937,38596,[38596],1,True
1008087937,13621,[13621],1,True
1015397938,28475,"[28475, 28491]",2,True
1003687938,22943,"[22943, 22944]",2,True
1012607938,39746,[10996],1,False
1003787939,29578,[29578],1,True
1019317940,41870,[41870],1,True
1004047942,43300,[43300],1,True
1014877943,11705,"[11704, 11706]",2,False
1003787943,32190,[32190],1,True
1009897943,10640,"[10640, 10648]",2,True
1003817945,3914,[3914],1,True
1005267946,41518,[41518],1,True
1009897947,11313,[11313],1,True
1003817948,3007,[3007],1,True
1012607948,51355,[51355],1,True
1003527948,53922,"[53922, 53905]",2,True
1008737949,358,"[358, 362]",2,True
1003397951,18817,"[18817, 18824, 18815]",3,True
1003787951,1692,"[1692, 1680]",2,True
1012617951,8244,[8244],1,True
1014877951,28648,[28648],1,True
1010227951,3003,[3003],1,True
1014877952,11705,[11704],1,False
1008277952,52515,[52515],1,True
1009897953,22845,[22845],1,True
1004927953,49565,"[49565, 55236]",2,True
1003687954,7443,[7443],1,True
1019347955,9699,[9699],1,True
1012607955,40359,[40359],1,True
1002037955,29479,[29479],1,True
1012487955,19470,"[19521, 19470]",2,True
1012617956,24841,[24841],1,True
1005277959,20261,"[20256, 20261, 20271]",3,True
1011417960,45769,[45769],1,True
1012487960,18754,[18754],1,True
1014807961,12979,[12979],1,True
1004747962,15917,[15917],1,True
1017587965,55082,[55082],1,True
1012617966,42635,[42635],1,True
1009587969,13731,"[13731, 13734]",2,True
1003907969,37094,[37094],1,True
1018937970,3007,[3007],1,True
1016507974,42274,"[42274, 42270]",2,True
1003397976,39665,"[39665, 39669]",2,True
1008477976,27570,[27570],1,True
1009237978,21016,[21016],1,True
1004977978,47186,[47186],1,True
1009657978,11842,[11842],1,True
1010507978,41019,"[41018, 41035]",2,False
1003857978,29787,[29787],1,True
1013237979,11930,"[11930, 11965]",2,True
1012437979,40031,[40031],1,True
1012607980,41856,[41856],1,True
1004977980,1729,[1729],1,True
1011467982,19927,[19927],1,True
1003957983,32215,[32215],1,True
1003397984,44068,[44068],1,True
1003907986,9304,[9304],1,True
1016907987,36146,"[36146, 3104, 18727]",3,True
1003857988,495,"[495, 512]",2,True
1004977988,9886,"[37476, 9886]",2,True
1007117990,16617,[16617],1,True
1005277991,25346,[25346],1,True
1018847991,47315,[47315],1,True
1013567992,23759,[23759],1,True
1002597992,40968,[40968],1,True
1003857992,22122,[22122],1,True
1017677993,2519,"[2519, 19110]",2,True
1012617993,52224,[52224],1,True
1003857994,8338,[8338],1,True
1003957996,36075,"[36075, 36082]",2,True
1003687996,47141,[47141],1,True
1012617997,40677,"[40677, 40672]",2,True
1004847997,44377,[44377],1,True
1003687998,13572,[13572],1,True
1006987998,3007,[3007],1,True
1012618000,44641,"[44641, 44716]",2,True
1008738000,22485,"[22485, 22487]",2,True
1005098000,43355,"[43377, 43355]",2,True
1008478003,48806,"[48806, 48862]",2,True
1003688004,8338,"[8338, 8335]",2,True
1004848005,49460,[49460],1,True
1010968006,15745,[15745],1,True
1009798006,39662,[39662],1,True
1003958008,15268,[15268],1,True
1004048008,36075,"[36075, 36082]",2,True
1003858008,4192,"[4192, 4193]",2,True
1013568008,51493,[51493],1,True
1003788008,42185,"[42156, 42185]",2,True
1001168010,37089,[37089],1,True
1008478013,15704,"[15704, 23396]",2,True
1005098013,11705,[11705],1,True
1001958013,42490,[42490],1,True
1008628013,26329,"[26329, 26298]",2,True
1003688014,52402,[52402],1,True
1005228016,45010,[45010],1,True
1010438018,43334,[43334],1,True
1003808019,34993,"[34993, 34985]",2,True
1003398020,57366,[57366],1,True
1001018021,31928,[31991],1,False
1015748021,17563,[17563],1,True
1003398022,11924,[11924],1,True
1018968022,5270,[5270],1,True
1003688022,8590,[8590],1,True
1004328023,45885,[45885],1,True
1019348023,4294,[4294],1,True
1009088023,3587,[3587],1,True
1017098024,8952,"[8952, 8939]",2,True
1004048024,25346,[25346],1,True
1003808024,56052,[56052],1,True
1014808025,19473,[19473],1,True
1006558026,49454,[49454],1,True
1014808026,9025,[9025],1,True
1012618026,19612,[19612],1,True
1001298027,56377,[56377],1,True
1002368027,10187,[10187],1,True
1012608029,4534,"[4534, 4575]",2,True
1012618030,53454,[53454],1,True
1011028031,44752,[44752],1,True
1012618034,55572,[55572],1,True
1014808034,50140,[50140],1,True
1012618035,5636,"[5636, 5635]",2,True
1003398035,36931,[36931],1,True
1017098035,8952,[8952],1,True
1009878037,5488,[5488],1,True
1004978037,55937,"[55937, 55940]",2,True
1001598038,36075,[36075],1,True
1012528040,25106,"[25110, 25106]",2,True
1004048041,2620,"[2620, 2624]",2,True
1009588042,46075,"[46065, 46075]",2,True
1003958042,42155,[42155],1,True
1003808043,45060,[45060],1,True
1016908045,9407,"[9409, 9407]",2,True
1010198045,36932,"[36932, 36947]",2,True
1005278046,13557,[13557],1,True
1004048046,47357,[47357],1,True
1011388047,8689,[8689],1,True
1008738047,20293,[20293],1,True
1013898048,48016,[48016],1,True
1013568048,36075,[36082],1,False
1003958049,29764,"[29764, 29763]",2,True
1012618050,6995,[6995],1,True
1005228050,56247,[56247],1,True
1002598051,42895,[42895],1,True
1014278052,7859,[7858],1,False
1002618052,40717,[40717],1,True
1017108052,40030,[40030],1,True
1014288054,21016,[21016],1,True
1003958054,38193,[38193],1,True
1003398054,27541,"[27541, 27539, 27530]",3,True
1002998056,3845,[30870],1,False
1003858056,47186,"[47186, 47252]",2,True
1014278057,41494,"[41467, 41494]",2,True
1003888057,40340,"[40342, 40339]",2,False
1002598058,42966,[42966],1,True
1009968059,23045,"[23080, 23045]",2,True
1018008059,30945,[30945],1,True
1002998059,42274,[42274],1,True
1003398060,48026,[48026],1,True
1003858062,7443,[7443],1,True
1003958062,36913,[36913],1,True
1015748062,33814,"[33814, 33815]",2,True
1007158063,3007,[3007],1,True
1003958063,12779,[12779],1,True
1010998064,30583,[30577],1,False
1007238067,12230,[12230],1,True
1003688068,373,[373],1,True
1007388069,43270,[43270],1,True
1008478069,21041,[21041],1,True
1004028070,39989,"[39989, 39998]",2,True
1003958070,23456,[23456],1,True
1004618071,19473,[19473],1,True
1016708072,36952,[36952],1,True
1002598072,43523,[43523],1,True
1017518072,42651,[42651],1,True
1003958073,51447,[51447],1,True
1018788073,3007,[3007],1,True
1016308073,25473,[25473],1,True
1002708074,55679,[10734],1,False
1003958075,38426,[38426],1,True
1019418076,19486,[19486],1,True
1003958076,37084,[37084],1,True
1006868077,4737,[44051],1,False
1014278078,15995,[56610],1,False
1004618078,5270,[5270],1,True
1004618079,12229,[12229],1,True
1012618081,24035,[24035],1,True
1013568081,30673,[30673],1,True
1009238082,48766,[48766],1,True
1009088082,7525,[7525],1,True
1014278083,21041,[21041],1,True
1015038084,52882,[52882],1,True
1017278085,11935,[11935],1,True
1013898086,36779,"[36779, 36758]",2,True
1018178086,52878,[52878],1,True
1005098087,21868,[21868],1,True
1004938088,36816,"[36816, 36810]",2,True
1017518088,36947,"[36947, 36932]",2,True
1019318089,48362,[48362],1,True
1009878089,23425,[23425],1,True
1003398091,43352,[43337],1,False
1011738092,56123,[56123],1,True
1018018093,55236,[55236],1,True
1012468093,40610,[40610],1,True
1012708093,28463,[28464],1,False
1004618095,41494,[41500],1,False
1004848095,21041,[21041],1,True
1009948095,10934,[10934],1,True
1004978096,13651,[13651],1,True
1009878098,1116,[1116],1,True
1003818100,32190,[32190],1,True
1003978101,37094,[37094],1,True
1019048102,23065,"[23065, 23000]",2,True
1003828103,6965,"[6965, 51279]",2,True
1004848103,26006,[26006],1,True
1003598103,36950,[36950],1,True
1016458105,25775,[25775],1,True
1003858105,23690,"[23690, 23681]",2,True
1012908106,55192,[55192],1,True
1003398107,1137,[1135],1,False
1003998108,7166,[7166],1,True
1002828109,10618,[10618],1,True
1008138110,49424,[49424],1,True
1002828113,13589,[13589],1,True
1004028114,6708,"[6708, 6705]",2,True
1002478114,19775,[19775],1,True
1004848114,26006,[26006],1,True
1014808115,20264,[20264],1,True
1009448115,18754,[18754],1,True
1003228115,4486,[4486],1,True
1010328119,47275,"[47275, 47278, 47268]",3,True
1004848119,46576,"[46597, 46576]",2,True
1004278120,33214,[33214],1,True
1003858121,1692,"[1692, 1691]",2,True
1017998121,19927,[19927],1,True
1009968121,32025,[32025],1,True
1014168122,3211,[3211],1,True
1008138122,55668,[55668],1,True
1010388124,27666,[27666],1,True
1002478125,55082,[55082],1,True
1008738126,30870,[30870],1,True
1008778126,44431,[44424],1,False
1008478127,27570,[27570],1,True
1003668127,32744,[32744],1,True
1003858129,14224,"[14224, 14215, 14190]",3,True
1009088130,9096,"[9088, 9002, 8977, 9096]",4,True
1002378130,46221,[46221],1,True
1003978130,10769,[10769],1,True
1017278131,46673,[46673],1,True
1003228133,35538,"[35538, 35528]",2,True
1017468133,4030,[3977],1,False
1012848134,32220,[32220],1,True
1003228135,48461,[48461],1,True
1003608135,3290,[3266],1,False
1010568136,28133,[28211],1,False
1015748137,43139,[43139],1,True
1004028138,55679,[10734],1,False
1002598141,47664,[47664],1,True
1019108142,27028,[27028],1,True
1003858142,14660,[14658],1,False
1002458142,27073,[27073],1,True
1016548144,9388,"[9388, 9402]",2,True
1013568146,10769,[10769],1,True
1019878147,27666,[np.int64(27666)],1,True
